,id,name,reviews.rating,reviews.text,reviews.title,subjectivity,polarity,review_analysis
368,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"I bought these batteries being skeptical about their price and quality - since when were store brand batteries ever really good and worth the cost Well Amazon will surprise you again with another great addition to AmazonBasics. These batteries are as good as if not better than major name brands. I have been using these batteries in devices that typical run down alkaline batteries in a couple of weeks, and so far these batteries have lasted twice as long. I have not noticed any problems or differences with these batteries, and I have yet to test them with my voltmeter for consistency however, I have noticed no issues or problems. I usually prefer to use rechargeable batteries, but these make using alkaline batteries worth it again.",As Good As Any Major Brand,0.4683760683760684,0.1223290598290598,Positive
370,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,The Amazon batteries seems to have an acceptably long life compared to much more expensive brand names. My one complaint is that they recently upsized the box the smaller package was much more convenient to store the batteries in.,As Good as Brand Name Batteries,0.4357142857142856,0.0214285714285714,Positive
371,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,you can't go wrong with this. quality is as good as brand name products.,as good as Brand name products,0.75,0.0999999999999999,Positive
372,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,as good as costco,as good as costco,0.6000000000000001,0.7,Positive
373,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"I love these batteries from Amazon and will continue to buy them for my controllers for gaming as they are strong enough to deal with them. I get a long life from these. As long as I do from my Duracells! I complete this review after either I or an immediate family member has tested the product thoroughly. Sometimes I have very little to say about a product if it works and it does what it is advertised. Sometimes I wax effusive, or rather poetic. Either way please be assured that we have tested the product and have been honest with you. If my review is helpful for you or makes sense, please indicate Yes below. Thank you for reading my review.",As good as duracell for gaming,0.5925925925925927,0.1835648148148148,Positive
375,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I love Amazon basics batteries. They last a long time and are cheap. Plus the packaging is convenient.,As good as name brand,0.4416666666666666,0.2125,Positive
376,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"These work as well as any standard-type batteries on the market. They last just as long as the name brand batteries. I don't know how well they store because I have been giving a lot to kids who had inferior batteries in their handhelds. I ran out that way. They use those handhelds constantly, but they haven't had to replace any of the batteries I gave them (it's been a couple of months). Other devices have had these batteries for six months, now, and are going strong.",As good as name brand,0.3816666666666666,0.0516666666666666,Positive
377,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Great price and they seem to last as long as name brands.,As good as name brands,0.4055555555555556,0.25,Positive
378,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These are just as good as any other battery as far as I can tell but cost far less. Great option if you use lots of batteries! Tired of the store ripping me off when I need a couple.,"As good as others, much cheaper",0.6416666666666667,0.1726190476190476,Positive
379,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Was worried these might be low quality, but they have performed about as well as premium brand batteries. Will reorder when more are needed. Can't comment on leak resistance yet, but everything else seems top notch.",As good as premium brands,0.4333333333333333,0.3333333333333333,Positive
380,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"As good as the brand name batteries at considerably less cost. I have tried numerous off brand batteries in the past. None of them have ever lasted as long as the name brands, and some were almost dead right out of the box. I have found these batteries to last just as well as the name brand batteries, in both the AA and AAA sizes. I have not tried the D or C cells yet.",As good as the brand name batteries at considerably less cost,0.3523809523809524,0.0398809523809523,Positive
381,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Bargain of the year. Have already used a dozen for various electronic items and they are, so far, performing as well as the name brands If I find they quit too soon I will update the review",As good as the name brands,0.75,0.05,Positive
382,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,As good or better than any major brand out there.The price is a fraction of what the major brands are.Time will tell what the durability is.This proves what a rip off battery prices are from the major brand manufacturers.,As good or better than any major brand out there,0.4333333333333333,0.28125,Positive
383,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"As a Mom of 3 young kids, we go through batteries very quick! I've tried all types of batteries from name brand, to various store brands. Amazon compares to the top brands I've used, and in fact I would consider it a top brand. They last twice as long in my son's wireless PlayStation controllers than the Toys R Us brand we were previously using. You can't beat the price for the quality and I will only buy Amazon batteries from now on!",As good or better than top brands. 5 Stars!,0.4648148148148148,0.1583333333333333,Positive
384,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"I have used these batteries for several years. As good, if not better than any other top name brand.","As good, if not better than any other top name ...",0.395,0.1649999999999999,Positive
385,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,As if Amazon had to be any better at anything else. These batteries are great. I was skeptical but you can't beat the price and they last a long time. Must have if you have kids and their toys that require a lot of batteries.,As if Amazon had to be any better at anything else,0.4433333333333333,0.15,Positive
386,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries kick ass. Just as good as name brand. Would purchase again!,Assault and batteries,0.6000000000000001,0.875,Positive
387,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Price per battery is great. I checked the voltage on some of them and they were all at 1.6V. I think they will last at least as long as the brand name batteries, although I wouldn't be surprised if I were to learn they are all made by the same people and just labeled differently.",Assault and battery,0.4630952380952381,0.0785714285714285,Positive
388,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Great !!!A lot of batteries.Last long and don't leak.,Assault and battery ! Pun intended,0.575,0.475,Positive
389,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Lotta batteries. at a good price.,at a good price.,0.6000000000000001,0.7,Positive
391,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries work better than the ones I recharge. So I'll probably buy batteries in bulk instead of recharging from now on. I'll still need to buy rechargeables for my solar devices.,"At this price, why recharge",0.5,0.5,Positive
392,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Its works perfectly for me in many of my devices. So I like this.,Attractive!!!,0.75,0.75,Positive
393,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,These were OK. I don't think I'll but them in the future. I prefer Energizers.,Average,0.3125,0.25,Positive
394,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Last about 8 hours of non stop use which is about average. But the price was AMAZING!,Average Batteries for a Amazing price,0.4555555555555555,0.2,Positive
397,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,A lot of batteries for a good price! Came on time!,Aweosme,0.6000000000000001,1.0,Positive
398,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These batteries are a no brainer. They work great and the price can't be beat.,Aweosme,0.75,0.8,Positive
399,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Awesome,awesome,1.0,1.0,Positive
400,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Great deal, packaging and shipped in a timely manner.",Awesome,0.75,0.8,Positive
401,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Great scotts that's a lot of batteries and definitely a life saving price,Awesome,0.625,0.4,Positive
402,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Great!,Awesome,0.75,1.0,Positive
403,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"just as expected, awesome service",awesome,0.7,0.45,Positive
404,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Outlast name brand batteries. This is a great product.,Awesome,0.75,0.8,Positive
405,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Works great just like the expensive brands,Awesome,0.725,0.15,Positive
406,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Yay! The best price and great quality,Awesome,0.525,0.9,Positive
407,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Love Amazon Batteries. This is the first time I have tried the Performance line. So far so Great :),Awesome Amazon Basics,0.7366666666666667,0.43,Positive
409,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Love love these batteries, great value",Awesome batteries for the price,0.65,0.6,Positive
410,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Amazon Basics - you are my hero. These are great batteries. I use them in my Apple keyboard and mouse and they have outlasted the brandname batteries I used to use. I get on average an additional 1-2 weeks of use out of each set of batteries which is an additional money saver. The shelf life seems to be normal for alkaline batteries.The packaging is biodegradable which adds to the convenience and value.,Awesome batteries!,0.6,0.2666666666666666,Positive
411,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"I'm not going to go into a great deal of detail about these batteries. Other reviewers here have done a fantastic job of doing that. Instead, I'm going to talk about the quality of Amazon's Basics line of batteries and whether or not they're worth your money. My son is six years-old and owns a ton of toys that require batteries. I can say, without-a-doubt, that we have tried every brand of battery out there. Time and time again we keep coming back to the AmazonBasics AA Performance batteries. They have a long shelf life, retain their charge, and as far as I can tell they last just as long as any other battery on the market. The biggest difference is in price. Where else are you going to get 48 quality AA batteries for 11 Just buy them! You won't regret it.",Awesome Batteries!,0.4366666666666667,0.121875,Positive
412,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"These are by far the best value for your money while getting good quality batteries! I will never purchase another brand again. Purchasing these only costs a few dollars more than a small pack of batteries at Walmart but you're getting a lot more and stocking up. I have noticed absolutely no difference between the Amazon basics and the name brands like Duracell, Energizer, etc. I highly recommend these batteries",Awesome Batteries!,0.5840000000000001,0.2585,Positive
